#Digilent WaveForms Spectrum Analyzer
#Device Name: Discovery2
#Serial Number: SN:210321ABEE93
#Date Time: 2025-11-14 14:29:06.091
#Trace: Trace 1
#Start: 0 Hz
#Stop: 800 Hz
#BINs: 4097
#Rate: 1600 Hz
#Samples: 8192
#Channel: C1
#Type: Sample
#Window: Flat Top
#Trace: Trace 2
#Start: 0 Hz
#Stop: 800 Hz
#BINs: 4097
#Rate: 1600 Hz
#Samples: 8192
#Channel: C2
#Type: Sample
#Window: Flat Top
#Channel: C1
#Range: 5.54142 V
#Offset: 0.000189613 V
#Attenuation: 1 X
#Channel: C2
#Range: 5.53544 V
#Offset: -9.42583e-05 V
#Attenuation: 1 X

Frequency (Hz),Trace 1 (dBV),Phase (deg),Trace 2 (dBV),Phase (deg)
214.84375,-87.16227366036647,160.0518230003246,-87.09604088890201,69.56490651431406
215.0390625,-84.92738137778073,21.6903404042934,-82.57866915812392,52.97723494764409
215.234375,-82.89807183426231,35.60737456010177,-78.55666208363073,52.36967564623844
215.4296875,-82.52643062338292,67.82068005962985,-75.30438404128965,67.21341670568867
215.625,-79.54558334025033,92.80489014122689,-73.49630527775388,74.56319702371611
215.8203125,-78.08528028172107,91.18521766254953,-73.3253536098302,73.94088443356134
216.015625,-77.40289942166753,89.86389392203066,-73.72234564530957,74.14917513154394
216.2109375,-77.20463318426236,89.88637900655122,-74.51229548964326,72.29834462398021
216.40625,-77.88592379758673,83.70485367644528,-75.65450451813319,71.61378481311763
216.6015625,-79.03648899684865,73.21749071321993,-75.76986217213955,72.53039341347562
216.796875,-81.48505604604468,76.97057142908524,-75.77695554356421,75.30670779869297
216.9921875,-85.8122771719104,131.0797189643451,-77.61360965035462,82.22896764827648
217.1875,-82.25643266485085,174.8988284072811,-81.23616610022417,77.72368469135051
217.3828125,-78.92815480725953,177.197468703773,-85.95766866139292,76.98434037430985
217.578125,-76.82622666364074,176.7721108960812,-86.45705593618999,132.792254972473
217.7734375,-76.47938101481921,177.0618343128046,-81.70501879265285,163.9340180752959
217.96875,-76.2871190742068,4.122260383772219,-78.32084293730435,173.1908519162314
218.1640625,-76.56049278391443,8.433337612257528,-76.89783793829551,165.978093529431
218.359375,-78.46297808372012,174.5166552884609,-76.49648549364392,147.2283444833882
218.5546875,-79.70923775721955,150.5592987582679,-76.09968410446979,126.5799081397029
218.75,-78.80636864659454,119.7875014889591,-75.31366059223184,105.4264807851804
218.9453125,-75.93962375422508,99.87528302473707,-74.09173371102057,96.86658762095233
219.140625,-76.58114285242516,97.0022682350654,-75.96164014328259,100.5154565356092
219.3359375,-81.7852897446993,92.68040466543619,-81.79974210901399,106.3081389562566
219.53125,-89.97506102852873,79.17164789696575,-86.02385833691514,118.6606003824423
219.7265625,-109.6866627438727,25.52095620470032,-88.35657770183879,138.1509819177341
219.921875,-99.05462924098465,40.70935510628754,-92.10509650356116,144.0338224726453
220.1171875,-83.98871873427596,75.0612027969083,-92.8544195012722,93.60802618701949
220.3125,-80.23304247157762,76.37501432053311,-90.64067798892181,10.33691112409875
220.5078125,-79.9520702470296,78.50081991975065,-88.69409005697682,123.6363768529778
220.703125,-80.84708662878184,99.31995753548129,-84.30984741733911,41.31678391753848
220.8984375,-83.73751774274241,139.1817181694863,-80.05732787500986,14.94009783987334
221.09375,-85.28094288706073,165.1252229987133,-79.06804626612782,174.6154300191949
221.2890625,-84.69621519561584,150.2201324040022,-77.69869330971271,153.6874280843464
221.484375,-84.24801804834618,105.8131972398364,-79.093948402785,125.1530651213009
221.6796875,-80.04579648801361,63.78521387394664,-77.84753429249494,82.15311127500399
221.875,-79.68812678589795,54.28746549957308,-75.996054504513,80.00020672540599
222.0703125,-83.42549628290699,49.782717022701,-76.59008266053144,86.35860890061582
222.265625,-87.66501094991722,26.62978266989739,-77.87912787406702,81.07796373521201
222.4609375,-97.95010001494083,149.407966709821,-79.21455278120726,80.47385431453877
222.65625,-90.97405379028474,29.64744266412615,-81.15078789068163,76.95886183970383
222.8515625,-92.19530297214888,137.332648615741,-80.90010018934835,64.39877770699781
223.046875,-81.67931311988343,103.5857833629231,-78.47178311061616,84.66837788091622
223.2421875,-77.71316561263114,100.7480798685905,-75.14469067036607,105.7333345203522
223.4375,-76.39803730364579,86.37328843444381,-73.50550297042523,111.5897817972732
223.6328125,-76.18574701287599,77.82774125892595,-73.22068155662136,117.6843707035926
223.828125,-77.76922931026601,72.82202434921885,-73.2799124572617,124.2877544583123
224.0234375,-79.43993875390645,64.58182011955647,-74.6524663543357,123.19567201681
224.21875,-81.58235043186735,69.91176804566051,-78.06347289968117,117.508305828124
224.4140625,-82.51360346943663,97.74827748693525,-80.96524668906575,96.54124560941553
224.609375,-83.33791138629326,117.9408440001337,-81.66661597929526,43.74437675667694
224.8046875,-86.74970620196356,160.0693615758242,-77.71944298096629,174.2368749648745
225,-84.12021299625927,7.715900256293981,-75.30150667292672,159.6396291989042
225.1953125,-83.87085968041981,6.253094166437684,-75.47345651953368,155.0587402546826
225.390625,-84.16859473461172,173.3418361601119,-78.39602147638092,157.6718270647825
225.5859375,-81.58146830719133,146.5725926790093,-87.51907898614263,21.1582022969288
225.78125,-80.25821627749018,119.4279035503858,-81.26534114538924,109.8856492033933
225.9765625,-80.87558503782989,106.2104098131968,-77.4754968017389,120.3387718299675
226.171875,-82.61025761924526,118.2948986285798,-77.24971470412579,131.9706576161399
226.3671875,-86.09595268187877,116.4625397492977,-79.66189178465481,139.8113304761915
226.5625,-91.04185771391791,82.30405359561682,-85.8208886103412,123.0300185913678
226.7578125,-97.67697147413608,4.958499830196261,-91.77089237634839,82.31508068709257
226.953125,-84.7424339148853,133.6707044161474,-90.80027374495171,167.0241480104748
227.1484375,-80.95969658288125,141.4593933069897,-82.5751556903964,168.1499761253039
227.34375,-81.31373969065437,135.3699860250052,-82.20877776523508,157.4617257649524
227.5390625,-79.9459643744612,104.6375415732634,-82.91011719179822,96.15346079131861
227.734375,-79.07857990241352,84.95567601081915,-82.08435523606958,45.83783814105988
227.9296875,-80.55516899083493,61.17919647305727,-79.45212888512749,7.988580626791252
228.125,-80.20049298647859,32.96499006638749,-75.92122516607878,175.0779647793963
228.3203125,-82.17609969559426,179.104444667871,-75.40064178073189,159.018231033806
228.515625,-79.59862157099251,103.8108122080251,-78.38822626954325,127.5589888582622
228.7109375,-75.92973822424035,86.640531521382,-83.32491235983969,86.09329985432487
228.90625,-75.52365252347376,82.27279492614535,-85.55132040507537,40.3101393345592
229.1015625,-75.64067181583692,78.4799102036684,-83.95922043202076,21.77254504680838
229.296875,-79.54142237755423,85.10403060075124,-87.31680724552231,140.2402973750879
229.4921875,-84.18439599135081,105.7390652758533,-84.86082549127113,80.35762124423105
229.6875,-86.28760624991541,96.14420749367538,-91.55980718542956,83.34041755169216
229.8828125,-93.40221624120956,135.1921614379132,-86.21942193955029,116.206783862478
230.078125,-81.96688732236714,102.1764611936541,-81.71161289128285,101.9505852498583
230.2734375,-79.0806444910844,86.06372267103242,-81.31586021290025,99.01978760368013
230.46875,-75.85813278326366,72.03900595338217,-79.08146870582917,86.54896125376965
230.6640625,-75.84883293013358,65.11426027622593,-78.77074687600683,70.59945963024791
230.859375,-80.80306870972629,75.38489398801407,-85.4753292633257,105.1238728465483
231.0546875,-84.31457406316318,147.7592227264707,-79.69592216747067,0.399298179165427
231.25,-78.92014286271585,10.05405452788276,-76.10372329235361,13.89031875701117
231.4453125,-76.04940289117467,14.71545429440803,-74.54160121149111,12.21798151981745
231.640625,-76.35351333978737,8.383749978662161,-75.0985071588335,1.709191675719264
231.8359375,-79.7660290647888,176.098147730198,-77.83161466640948,164.9375911183416
232.03125,-84.21805915568838,132.7386250769586,-81.75633485086485,140.2301099087317
232.2265625,-83.33192726347545,84.76607646536253,-90.75399763886202,92.24543264050024
232.421875,-83.95296176983472,61.77039297076373,-86.53941055579571,169.2104280052532
232.6171875,-85.98191203931566,36.19424649490597,-80.49309018352929,163.589977479157
232.8125,-85.12950644832488,176.6337433534842,-77.73965646566035,163.056261062661
233.0078125,-82.46512151283522,149.123295049568,-79.3717442665436,155.0807975505922
233.203125,-80.72638781569694,134.3669390927467,-83.58523049362728,131.5182941717738
233.3984375,-78.51857237254821,135.8854249115321,-84.57306473794978,98.34194714312733
233.59375,-77.48102419248296,132.7786058910907,-80.76262817625471,64.80503049074622
233.7890625,-78.41235139228915,110.4627004148037,-76.54289423999012,50.16214977053094
233.984375,-78.9624763962573,87.65572889106554,-75.42949469492841,48.54908823181277
234.1796875,-78.32718821926298,69.28830941444699,-75.24337388299946,54.5095513646481
234.375,-77.60413178941816,56.64747480462829,-75.65771376107818,58.19665450030521
234.5703125,-78.81492520899614,62.2944078659907,-79.18789968225164,61.14561885924839
234.765625,-79.89391533183012,89.44026211638493,-87.52821690206922,104.9155838282696
234.9609375,-80.09424378685388,118.992011579832,-83.48080116398742,7.214076059581939
235.15625,-80.33977079360997,128.9487427694083,-80.62306961342017,31.97559884081458
235.3515625,-81.62697827852284,120.7967522828499,-79.66421757902035,47.93884201207789
235.546875,-86.30684524999589,114.9521263631125,-79.1440929313744,55.83123558618756
235.7421875,-95.24093699566248,39.694591166737,-79.5492191728932,59.28326248424992
235.9375,-84.13293558271661,172.5832424790745,-82.83841990819163,63.4334252852104
236.1328125,-79.90296766962041,171.6281431488082,-96.10727202090297,117.5091790452146
236.328125,-78.799449253175,176.7073747592749,-84.29272011359143,46.34136153069274
236.5234375,-78.04624528892424,15.63178339329775,-78.42304465225196,56.74700220031504
236.71875,-75.96093317443083,43.02086801788722,-76.24918921667043,52.98385329570743
236.9140625,-74.81986865575416,65.28805494831077,-77.04894621152502,50.07683957654672
237.109375,-73.77992277297565,86.31535419679986,-77.78864143303203,69.90498349641634
237.3046875,-72.90755441664049,98.45696084023272,-76.9257497007784,86.32263252861136
237.5,-74.38454110317184,108.2886218400127,-77.36223036664539,85.98632692139692
237.6953125,-75.95112219947553,118.5934216981619,-77.10103282439688,87.20671192969715
237.890625,-76.06549838906838,131.9802043660424,-77.80779973094383,107.585225181516
238.0859375,-75.80803381940088,155.2412573906106,-79.34945760839116,150.5501007459723
238.28125,-76.06611911907693,174.6251341422637,-78.14680846146148,5.903587100563846
238.4765625,-76.47437521989174,6.73200822872609,-75.73786038878815,15.32895373262408
238.671875,-76.71020976836915,21.0680771047037,-74.94488570000064,25.47473464487745
238.8671875,-78.75571718493427,49.08601263965495,-78.30542956483758,39.76613508122847
239.0625,-82.09136852405358,80.90639164160554,-85.93995781267368,16.94139947119221
239.2578125,-83.10795407225213,88.05381881379863,-83.4717567232652,157.1991709349472
239.453125,-78.95524501302995,78.75104633245526,-82.02580219417329,172.9253736464387
239.6484375,-75.4011251150179,72.16573010653219,-78.55789913294909,23.32911379260367
239.84375,-73.43839737633903,64.16181287620621,-74.17685968227181,42.65324885175902
240.0390625,-72.71797452710102,51.01941816407644,-72.09900346131339,54.55744016207252
240.234375,-73.66581804668371,34.53783277561057,-72.20660521041954,62.74314394193017
240.4296875,-75.87193214407866,20.68639968712968,-73.44827889466585,68.81708420762055
240.625,-78.35816736875914,10.05799744467503,-75.60459100638312,69.40452711908475
240.8203125,-82.96979776425175,158.4376223510594,-80.62293576213287,51.0331867949642
241.015625,-84.45641414743727,98.8646779322806,-82.23057591037097,162.9661451100251
241.2109375,-83.52479950394556,94.48822989471036,-78.11489985788789,135.926514676313
241.40625,-80.39773009012428,111.9805156267162,-76.79776246872518,129.0364747306901
241.6015625,-78.35211114489503,117.7317105808448,-77.30482444553964,125.0773953036185
241.796875,-78.58286032668352,125.3723760064949,-81.11170538656056,119.3031709858396
241.9921875,-80.12670491054249,129.1423993113397,-95.44242913746552,58.50089015060446
242.1875,-84.18766614828044,111.323387811266,-87.74278893329515,159.5634515741792
242.3828125,-91.24862282675633,49.07192874138863,-88.8877813184175,157.973290732635
242.578125,-85.34500360853265,119.231745517782,-86.98882832526593,115.6961266239662
242.7734375,-78.19527300232937,92.93623731215034,-80.66471906437985,74.30124468019088
242.96875,-75.37879327038586,81.33789283337255,-75.8775985593137,55.66769173000504
243.1640625,-75.77883597089506,72.23109543421138,-74.64737237232451,49.59944209536466
243.359375,-80.32514341258663,58.74566123518029,-75.41151006812035,39.33262677762256
243.5546875,-89.69605451059499,136.8913377436805,-77.21536544175949,17.07315430242155
243.75,-78.98847612770587,88.35346629565696,-80.44854101192591,160.190723961205
243.9453125,-77.5562516949761,89.35444801997343,-81.37870980139446,113.7491837034496
244.140625,-79.35911355873669,108.3337753444254,-79.47438740773265,92.34637569777692
244.3359375,-80.51927451385956,155.530259520402,-80.43989243124715,82.0952765642263
244.53125,-78.69002062331346,27.47857643149587,-84.27232247489984,59.14552945673743
244.7265625,-76.62050760691129,64.22003207928293,-88.43456366760479,165.8467980316588
244.921875,-75.54475948201097,92.38834237771214,-79.74081321477917,116.4267716715741
245.1171875,-75.41854063069809,112.7639913932071,-76.0973145022123,114.3030324545606
245.3125,-75.39944499024256,118.7642778627672,-74.66729112327553,109.4115745643172
245.5078125,-76.91854515398401,121.3965130749668,-75.13709685108303,110.6760480263126
245.703125,-80.94118342107946,108.990000239141,-78.89074731716082,112.4871028993138
245.8984375,-79.74518402489069,76.17067456200311,-82.70171321746665,83.64614066741329
246.09375,-79.02497849066491,77.79674440042481,-84.85069642700152,55.03599192463768
246.2890625,-80.19259149800219,77.99926151079593,-84.33095812381706,26.1604789099236
246.484375,-81.27772484924093,55.86280060361321,-79.24236751407412,18.77679833346761
246.6796875,-84.41111843417147,18.42104923000734,-76.8562656545226,12.7653235630774
246.875,-84.09594273421499,153.6920468286619,-76.83676727705274,8.299112129230179
247.0703125,-80.35727869618574,143.1235253502814,-76.91939932852817,6.718037762091654
247.265625,-79.55420238388467,138.8656252166488,-77.51414675634602,4.588215503271059
247.4609375,-82.48796662906592,134.1694798211967,-81.52196470490738,177.8104644034977
247.65625,-85.88462697387955,122.4489492281657,-86.28333648916943,133.0143108719754
247.8515625,-87.626199337285,113.9241648600561,-83.88069799422171,99.99551194960553
248.046875,-91.42382793386595,165.4396903061355,-84.08684606038955,87.20245332127134
248.2421875,-82.83331675936344,42.10239827609385,-87.85210865114263,87.18687661950183
248.4375,-77.75872138886288,42.00447427306317,-91.07407495634976,132.1746303344526
248.6328125,-76.03974164138542,36.35625364090952,-92.71288473624892,155.578872989167
248.828125,-75.98114411633965,30.9323326250685,-98.98601001719052,179.5953227746316
249.0234375,-77.49989200009369,8.713348199501775,-92.85002508083009,80.6167602899629
249.21875,-77.90898295178265,150.3986032551451,-84.0264011519007,75.55887838534689
249.4140625,-77.97462600140146,131.8501525155814,-84.11705555625646,76.9491547167038
249.609375,-77.72625606913566,121.6522124457129,-85.10711629531586,72.39559683181776
249.8046875,-77.20482009927046,112.7441251256774,-84.53403877983288,75.18899780516409
250,-79.24639444116363,96.74336043970058,-85.18367139070233,36.81081186561084
250.1953125,-80.0766469565213,58.53560457362201,-79.37976866946451,166.2543543540091
250.390625,-79.16129988935562,30.15307752178536,-76.59375922313177,143.1673662969429
250.5859375,-81.39400192676617,171.6357281547786,-75.25788329294816,120.0749801396265
250.78125,-80.14371887660623,120.5143815933345,-73.6202559220113,102.4385336386797
250.9765625,-78.70180795796367,88.66333983187137,-74.55381092391495,88.23826725965107
251.171875,-78.1244515829888,58.06859419153037,-79.89112418361057,71.26467324615284
251.3671875,-80.0831347786108,50.80844852574839,-99.08144275177179,8.722806206270192
251.5625,-86.2434645382173,69.9525691376893,-82.83227267054738,76.41807478373325
251.7578125,-98.85281295032462,94.225542177638,-79.33195317994247,74.41899231905673
251.953125,-93.97362849171185,97.58357726044434,-80.46855210923761,70.2985160707965
252.1484375,-90.81199388408508,117.6793960646042,-84.82387791204124,60.85913547659044
252.34375,-89.05441818799353,171.0840018586225,-95.26871370152676,52.18889399614535
252.5390625,-82.75660299237921,17.6099906496217,-91.5144157475203,42.18493721508419
252.734375,-79.63024914159953,36.60317804730063,-84.61929231630694,44.4739691582513
252.9296875,-78.51627686767412,51.87438766641091,-81.47010167981604,36.10904352310357
253.125,-78.82978159382743,46.2091606508974,-78.09700717317074,34.38295009783438
253.3203125,-82.73967539703318,31.58077717382077,-77.83675623410359,43.49618457917746
253.515625,-95.90417376276335,144.2420202278932,-80.64149561596142,57.38462134772956
253.7109375,-93.17060033956938,44.94369228918951,-81.38033491173229,76.91183043308507
253.90625,-89.84567168163821,175.2617140060691,-82.23413132644468,104.5979616229121
254.1015625,-87.625773527988,161.9597108482069,-87.15521529047656,164.031538561417
254.296875,-84.43247081131192,131.8923833503241,-85.14607102169774,62.17173596172405
254.4921875,-81.02327800280641,128.3134922035118,-81.21542975900277,74.36509341169281
254.6875,-81.79816053217598,143.2068550096881,-79.86923009862979,77.67626769631258
254.8828125,-84.26681330354339,154.4731514978901,-82.67811911276164,97.16256205147151
255.078125,-84.00075540217563,163.5224664661372,-92.37774560758092,111.4105429199254
255.2734375,-84.15011024184739,2.291375445698355,-101.5600002879304,46.40097816990695
255.46875,-92.53406066545443,47.97057542938695,-88.06797348998558,132.2477721383135
255.6640625,-96.1441321578512,161.981356404045,-82.03096895786157,130.0272667689628
255.859375,-91.94042693367989,47.67158019822255,-79.90212711073652,128.1506497567576
256.0546875,-85.40569991915243,33.30351255346359,-77.91326674672686,146.5337507816432
256.25,-88.00715431757675,46.02820925561696,-78.42203435204463,162.9881971258537
256.4453125,-85.84860742628187,126.6259763949663,-83.66849274930138,8.172519139980286
256.640625,-82.32854895629242,126.823686406867,-86.98955724003774,97.4737902971037
256.8359375,-80.67846965093514,138.3201123225279,-77.83251077852857,143.548441726031
257.03125,-78.50746517851972,144.9214239147946,-73.19666105009254,148.2681730215851
257.2265625,-79.81160303748717,146.5020328466286,-72.65026912773892,147.9599908181724
257.421875,-83.12864749189039,175.1491345906311,-74.76962968658053,147.8493725292647
257.6171875,-80.71588531546588,16.66513453765382,-78.0519320416528,152.5640846230378
257.8125,-77.8215515575197,30.29227358301643,-82.04045142844458,6.950543831929887
258.0078125,-77.55772458528699,44.72176562658458,-79.78598196547325,48.13891333272107
258.203125,-78.38074472051881,40.46491177356228,-77.88129707515839,35.24824276898168
258.3984375,-77.71852616594336,36.38708593524888,-77.53760664961513,2.113950442429702
258.59375,-78.97830875285521,51.56714341867961,-78.55830331728026,151.5610338544769
258.7890625,-80.78423702695893,71.63348820409068,-78.8933900952365,128.1456449923309
258.984375,-81.4406818944959,92.2189142155221,-79.5072503059744,113.1283294267397
259.1796875,-80.39230976069274,129.7475778626898,-83.18245285174669,65.84082282342158
259.375,-78.76838107782109,157.0065553727245,-83.00318722097376,15.740424537037
259.5703125,-78.67580906650004,171.3700970884093,-87.43005482813405,1.625328913868448
259.765625,-79.26474144868206,157.2421268648792,-89.50262126644827,163.4477874732727
259.9609375,-77.91400890688359,120.5154613835062,-87.71846603565491,113.0942609471202
260.15625,-75.85158617913751,102.9239329234865,-81.9870776040037,66.12118687764819
260.3515625,-74.35626156349466,96.85047574707342,-79.12113290694684,62.15720240790686
260.546875,-73.97489968237082,93.95756120433533,-78.81021410908569,60.54354910151103
260.7421875,-74.76565792197985,93.12596214124333,-78.13249612912625,54.05793453571086
260.9375,-75.26543249396595,88.3668551307251,-77.515159626341,54.73080147749891
261.1328125,-75.4955096253321,81.19409895796218,-79.26634597620763,53.85123514481041
261.328125,-76.30758390197708,68.63934681466981,-83.15056713067706,47.61220347998174
261.5234375,-77.80003502751127,43.92028345625855,-87.57620261379193,19.85836861392305
261.71875,-80.03597457018242,10.2004584970881,-85.20024208971282,120.8539319482936
261.9140625,-81.30653966921143,141.7773885612606,-78.88938681091589,101.7700000127466
262.109375,-79.76933895242647,92.23369766636591,-77.13220254745653,105.8064130279361
262.3046875,-77.08185279781888,57.8294900384865,-79.60830692061187,102.0110489335909
262.5,-75.63890965276292,43.61016376966446,-84.76041126883592,74.49727195331043
262.6953125,-75.55533358464105,36.75354207191088,-84.4216826426825,34.17385051303401
262.890625,-76.26745624864438,34.67176941550123,-81.05425085158517,11.91835605990311
263.0859375,-79.38086678139047,29.93251888284841,-80.23352603765801,8.903127435151575
263.28125,-81.97098456935065,160.6933970490615,-79.09004989523423,15.95228250371912
263.4765625,-78.49405952061798,134.0794616036169,-78.08821303450634,20.12573607194142
263.671875,-77.05121576901148,134.3182818644833,-77.80266585396903,23.266159192036
263.8671875,-76.71636488741848,142.2805335615855,-75.78885799095895,15.13815321240229
264.0625,-78.19620649666773,168.2770633332422,-74.51828710554631,12.35780095011771
264.2578125,-78.36249314056749,24.75036748559367,-75.2472603168428,21.82656718880251
264.453125,-78.96208618263901,44.31552887563812,-76.29425655797768,24.73141767539075
264.6484375,-82.18609881458214,63.25139505177668,-78.48387547104308,22.99434315383035
264.84375,-85.90036281762893,109.0815569981038,-85.58952077806208,49.0590187845784
265.0390625,-85.44603850696468,177.0960244459766,-89.79205025485771,14.34225266829074
265.234375,-81.34850960551952,38.82933046450223,-80.19936272187226,44.17650492780291
265.4296875,-79.18341581014074,50.21906368055429,-76.41671346980294,33.69967535632227
265.625,-77.85778439511613,57.08856455161239,-74.72822468339749,33.79547303637221
265.8203125,-77.340419650077,65.76106460982423,-74.9461393379198,41.4343358519582
266.015625,-78.37677289948815,66.18359690855735,-76.04444802223115,43.55027911483354
266.2109375,-79.06875606945738,48.16069530623223,-78.02154977350961,53.57764951436565
266.40625,-77.03912079465002,35.82523158982906,-78.15093928204948,71.87150341195706
266.6015625,-75.14257325568185,27.44869472188767,-77.86427438969353,75.87210046223194
266.796875,-75.20784949898508,19.58365814609497,-80.16160563484142,92.02728527205045
266.9921875,-77.9553974140497,30.21442282914527,-78.60482388272213,122.8841118585459
267.1875,-81.90767949977767,56.72376375528414,-76.85848230730502,134.5422297726276
267.3828125,-90.20293817628401,104.5398862866234,-77.5400662621028,149.0033490654651
267.578125,-87.77874737507884,21.00214168429668,-80.32843246142201,164.7022063944272
267.7734375,-84.28362555426035,65.34868615847715,-85.1077511309594,52.47655060179282
267.96875,-79.56674982954192,107.347501029821,-76.89786344384886,112.0621504842047
268.1640625,-76.89596744293257,132.3447389524119,-72.91585607573676,129.4857937849496
268.359375,-78.18127344822996,159.045584157376,-72.5595324526503,142.1267528687243
268.5546875,-79.0432942890324,9.823821886273464,-73.09284398986293,160.3901807329631
268.75,-80.66751195957457,26.62995606385007,-72.6791424758589,177.0844509882897
268.9453125,-86.91493156438054,48.25928070339125,-72.69894684861134,0.3209186692029506
269.140625,-101.6693331548893,75.88365324818029,-73.0454145858929,173.9651757034693
269.3359375,-106.4672176504834,31.78025590995854,-74.04110608352842,170.0288101896365
269.53125,-90.06402258413183,149.7640365389843,-75.26086805073032,171.667192557592
269.7265625,-81.96144257511612,155.3247765585744,-76.02065136397624,7.661425117362435
269.921875,-81.60648476053174,170.3942249925345,-75.69835602859435,40.64408793550054
270.1171875,-80.17383591818097,169.1762476333515,-75.02456676150544,49.76129205558304
270.3125,-78.27477435710146,143.6998904003973,-76.70161279837258,29.25982526591634
270.5078125,-77.43749742470689,123.4786194625694,-78.81727986382745,177.034486831962
270.703125,-76.16593164944435,116.0059794471462,-78.31207370631543,151.3170948268833
270.8984375,-75.31261514913786,117.4007605808413,-76.71549955797667,155.263847414066
271.09375,-77.17373537086849,125.2765537150708,-76.16773483277456,174.4340567029983
271.2890625,-82.89413283672727,135.7313858900412,-75.68871925505674,6.963577118581507
271.484375,-95.28418619079916,162.0918727990844,-75.11223733808467,7.641410120305124
271.6796875,-96.84653531851211,71.79952287924367,-75.44981780517577,177.4028714334682
271.875,-99.23666856079925,26.60068674466034,-76.77768697871372,161.7635001468828
272.0703125,-95.47833419720359,122.6703979761824,-80.31474316060452,151.9621090690634
272.265625,-91.91529346465451,155.7706113781323,-84.63006664779914,152.7858515823929
272.4609375,-83.75075128898239,19.03088041533757,-85.39152656851232,2.407489254215652
272.65625,-81.30784587329128,34.34687004726788,-83.23809205426899,25.65916382364956
272.8515625,-80.98244031822435,41.33134476069893,-80.15617364379946,7.511070223576657
273.046875,-78.71548155183559,46.96665372342879,-77.33901914582871,173.7729171940871
273.2421875,-76.84919295916924,55.72767911959858,-77.54429250581271,173.3359807366563
273.4375,-76.75186399807691,59.88282255655272,-78.81547633013757,165.2967838639983
273.6328125,-77.44268530046322,64.61466949148151,-79.20032232158773,149.2442738226805
273.828125,-80.43458394551736,81.84640359690947,-79.76497757565558,124.1017993874584
274.0234375,-86.51794860267731,166.0487583680948,-77.11787563639093,85.31618170361119
274.21875,-79.05473499597525,34.23184771609528,-74.83849450884372,68.46468391854749
274.4140625,-77.10495135046233,38.49553545846316,-74.99164579981279,60.30026453884496
274.609375,-76.31841725831167,46.92835602550491,-75.55548894505327,50.45678843353274
274.8046875,-76.97283867649075,57.52301962282161,-77.72129609307471,37.02970728183003
275,-82.3011620386964,78.68530860471644,-83.59942813204704,18.66057804958455
275.1953125,-89.17775960579309,168.6642004051391,-85.59213165289509,133.2588861447199
275.390625,-81.08236653218141,33.84784711613322,-79.31011022988976,110.5141205117648
275.5859375,-76.41635472174386,25.58129625365574,-79.01846460306032,106.9160189412987
275.78125,-74.03650154772239,17.58542029472632,-81.97723296872468,103.039339227281
275.9765625,-73.79659504121172,14.52372430480287,-84.16203914094696,96.83788774867324
276.171875,-75.56178509264144,12.7248814159003,-95.24627712793369,130.2611979473784
276.3671875,-79.5067107630628,32.57798605934972,-85.70729521942471,31.0589466045584
276.5625,-78.75702283173426,95.67191268998481,-80.5446737147935,167.8661318232164
276.7578125,-74.82299008401338,118.5561327765655,-76.44843864872782,142.2396075413221
276.953125,-73.8438150465289,126.8334870020075,-74.59523280846543,142.7706530294114
277.1484375,-75.93600581867113,137.7162238315682,-75.36760414939317,147.850909060019
277.34375,-81.75986248232724,155.7053203019038,-79.99841291375344,147.471167632791
277.5390625,-89.07063781434499,9.786780971370849,-83.8900495185934,8.641362036781594
277.734375,-82.42172025348268,86.9621854377537,-77.16882104820161,60.61920111164919
277.9296875,-76.8077019298496,86.82368811068091,-73.66925571117326,71.53520002632192
278.125,-77.61359319536606,74.22227744322406,-73.66366745295119,63.82988648656864
278.3203125,-79.91339789161871,77.27329630852626,-74.848029647072,60.90767593084512
278.515625,-86.57822452050758,99.16449041502203,-80.12020396938971,77.2218071777076
278.7109375,-84.92205729589952,74.59875668341198,-90.70429526490493,151.1141425915028
278.90625,-78.97578961030192,82.44161353472603,-86.38817256676171,7.456537815123239
279.1015625,-77.22609395908101,85.16638344342321,-81.74180262220253,8.790696571552717
279.296875,-75.92168602033057,93.64389286316708,-81.51138573114596,28.91843278811822
279.4921875,-76.25920389047974,102.2133402978565,-83.49677545331465,74.63934286583221
279.6875,-77.48991398760509,100.2199923982462,-79.13002900634412,97.61012071382744
279.8828125,-80.5902002921955,92.69992027519589,-77.06535657902135,101.0013310831012
280.078125,-90.53114735036338,142.5742152016579,-77.8520145275163,120.7553733527231
280.2734375,-81.94875318596567,40.88866353880388,-78.65908169623799,149.6755149959757
280.46875,-77.85963192647105,57.89402273232258,-80.05711276676269,1.932765243555757
280.6640625,-75.55513993001104,61.67755453386673,-77.92324621009085,27.82059309693861
280.859375,-74.8435280950719,48.11923600375376,-74.30836449124065,27.48430030529119
281.0546875,-75.72951899713321,30.31820084864338,-73.60555100844158,26.18185033075214
281.25,-77.61023226362735,16.41425535655619,-75.31889375825817,30.58953105522706
281.4453125,-79.0486703082727,12.33691263074932,-76.42315168629243,34.4819687024408
281.640625,-81.42301331187015,18.90705971031831,-78.02774480635127,44.21156328588273
281.8359375,-87.14795445474269,39.67907701556104,-79.630228005476,63.0329110389428
282.03125,-87.92937584991746,107.8982873248111,-80.3600906282586,64.0900290811995
282.2265625,-85.31588794352157,136.6643638105353,-82.24059826169886,43.65234549212627
